# Structure: t,	 x_calc,	 v_calc,	 E(t)/E0 - 1
	1.720000	 0.052359	 -0.994862	 -0.001636
	1.730000	 0.042394	 -0.996507	 -0.001327
	1.740000	 0.032415	 -0.997839	 -0.001016
	1.750000	 0.022427	 -0.998857	 -0.000704
	1.760000	 0.012431	 -0.999562	 -0.000390
	1.770000	 0.002432	 -0.999953	 -0.000076
	1.780000	 -0.007569	 -1.000029	 0.000238
	1.790000	 -0.017567	 -0.999791	 0.000552
	1.800000	 -0.027559	 -0.999239	 0.000865
	1.810000	 -0.037543	 -0.998373	 0.001178
	1.820000	 -0.047515	 -0.997194	 0.001489
	1.830000	 -0.057472	 -0.995701	 0.001798
	1.840000	 -0.067411	 -0.993896	 0.002105
	1.850000	 -0.077329	 -0.991778	 0.002409
	1.860000	 -0.087222	 -0.989349	 0.002711
	1.870000	 -0.097088	 -0.986609	 0.003009
	1.880000	 -0.106924	 -0.983558	 0.003304
	1.890000	 -0.116726	 -0.980199	 0.003594
	1.900000	 -0.126491	 -0.976532	 0.003881
	1.910000	 -0.136217	 -0.972558	 0.004162
	1.920000	 -0.145899	 -0.968279	 0.004438
	1.930000	 -0.155536	 -0.963695	 0.004709
	1.940000	 -0.165124	 -0.958809	 0.004974
	1.950000	 -0.174661	 -0.953622	 0.005233
	1.960000	 -0.184142	 -0.948135	 0.005485
	1.970000	 -0.193565	 -0.942350	 0.005730
	1.980000	 -0.202928	 -0.936269	 0.005969
	1.990000	 -0.212227	 -0.929893	 0.006200
	2.000000	 -0.221459	 -0.923226	 0.006423
	2.010000	 -0.230622	 -0.916269	 0.006639
	2.020000	 -0.239712	 -0.909023	 0.006846
	2.030000	 -0.248727	 -0.901493	 0.007044
	2.040000	 -0.257664	 -0.893679	 0.007234
	2.050000	 -0.266520	 -0.885584	 0.007415
	2.060000	 -0.275292	 -0.877211	 0.007587
	2.070000	 -0.283978	 -0.868562	 0.007749
	2.080000	 -0.292574	 -0.859641	 0.007901
	2.090000	 -0.301078	 -0.850450	 0.008044
	2.100000	 -0.309488	 -0.840991	 0.008177
	2.110000	 -0.317801	 -0.831268	 0.008299
	2.120000	 -0.326014	 -0.821284	 0.008412
	2.130000	 -0.334124	 -0.811042	 0.008513
	2.140000	 -0.342130	 -0.800545	 0.008605
	2.150000	 -0.350028	 -0.789797	 0.008685
	2.160000	 -0.357816	 -0.778801	 0.008755
	2.170000	 -0.365491	 -0.767559	 0.008813
	2.180000	 -0.373052	 -0.756077	 0.008861
	2.190000	 -0.380496	 -0.744357	 0.008898
	2.200000	 -0.387820	 -0.732404	 0.008923
	2.210000	 -0.395022	 -0.720220	 0.008938
	2.220000	 -0.402100	 -0.707810	 0.008941
	2.230000	 -0.409052	 -0.695178	 0.008934
	2.240000	 -0.415875	 -0.682327	 0.008915
	2.250000	 -0.422568	 -0.669262	 0.008885
	2.260000	 -0.429128	 -0.655987	 0.008844
	2.270000	 -0.435553	 -0.642505	 0.008792
	2.280000	 -0.441841	 -0.628822	 0.008729
	2.290000	 -0.447990	 -0.614941	 0.008655
	2.300000	 -0.453999	 -0.600867	 0.008570
	2.310000	 -0.459865	 -0.586604	 0.008475
	2.320000	 -0.465587	 -0.572157	 0.008369
	2.330000	 -0.471162	 -0.557530	 0.008253
	2.340000	 -0.476589	 -0.542728	 0.008126
	2.350000	 -0.481867	 -0.527756	 0.007989
	2.360000	 -0.486993	 -0.512618	 0.007843
	2.370000	 -0.491966	 -0.497318	 0.007686
	2.380000	 -0.496785	 -0.481863	 0.007520
	2.390000	 -0.501447	 -0.466256	 0.007345
	2.400000	 -0.505952	 -0.450502	 0.007161
	2.410000	 -0.510298	 -0.434607	 0.006967
	2.420000	 -0.514484	 -0.418576	 0.006765
	2.430000	 -0.518508	 -0.402413	 0.006555
	2.440000	 -0.522369	 -0.386124	 0.006337
	2.450000	 -0.526067	 -0.369713	 0.006110
	2.460000	 -0.529598	 -0.353186	 0.005876
	2.470000	 -0.532964	 -0.336548	 0.005635
	2.480000	 -0.536162	 -0.319805	 0.005387
	2.490000	 -0.539192	 -0.302961	 0.005132
	2.500000	 -0.542052	 -0.286022	 0.004871
	2.510000	 -0.544742	 -0.268992	 0.004603
